MESE,ANNO,PARTENZA,COD ISTAT REGIONE DI PARTENZA,ARRIVO,COD ISTAT REGIONE DI ARRIVO,TOTALE
12,2022,CAMPANIA,15,MOLISE,14,11
12,2022,CAMPANIA,15,PIEMONTE,01,39
12,2022,CAMPANIA,15,PUGLIA,16,32
12,2022,CAMPANIA,15,SARDEGNA,20,5
12,2022,CAMPANIA,15,SICILIA,19,11
12,2022,CAMPANIA,15,TOSCANA,09,79
12,2022,CAMPANIA,15,TRENTINO ALTO ADIGE,04,17
12,2022,CAMPANIA,15,UMBRIA,10,24
12,2022,CAMPANIA,15,VALLE D'AOSTA,02,1
12,2022,CAMPANIA,15,VENETO,05,47
12,2022,EMILIA ROMAGNA,08,ABRUZZO,13,30
12,2022,EMILIA ROMAGNA,08,BASILICATA,17,12
12,2022,EMILIA ROMAGNA,08,CALABRIA,18,37
12,2022,EMILIA ROMAGNA,08,CAMPANIA,15,42
12,2022,EMILIA ROMAGNA,08,EMILIA ROMAGNA,08,13078
12,2022,EMILIA ROMAGNA,08,ESTERO,01,28
12,2022,EMILIA ROMAGNA,08,ESTERO,,596
12,2022,EMILIA ROMAGNA,08,FRIULI VENEZIA GIULIA,06,14
12,2022,EMILIA ROMAGNA,08,LAZIO,12,64
12,2022,EMILIA ROMAGNA,08,LIGURIA,07,24
12,2022,EMILIA ROMAGNA,08,LOMBARDIA,03,207
12,2022,EMILIA ROMAGNA,08,MARCHE,11,75
12,2022,EMILIA ROMAGNA,08,MOLISE,14,2
12,2022,EMILIA ROMAGNA,08,PIEMONTE,01,54
12,2022,EMILIA ROMAGNA,08,PUGLIA,16,66
12,2022,EMILIA ROMAGNA,08,SARDEGNA,20,23
12,2022,EMILIA ROMAGNA,08,SICILIA,19,76
12,2022,EMILIA ROMAGNA,08,TOSCANA,09,62
12,2022,EMILIA ROMAGNA,08,TRENTINO ALTO ADIGE,04,17
12,2022,EMILIA ROMAGNA,08,UMBRIA,10,11
12,2022,EMILIA ROMAGNA,08,VALLE D'AOSTA,02,1
12,2022,EMILIA ROMAGNA,08,VENETO,05,74
12,2022,ESTERO,01,ABRUZZO,13,35
12,2022,ESTERO,01,BASILICATA,17,15
12,2022,ESTERO,01,CALABRIA,18,36
12,2022,ESTERO,01,CAMPANIA,15,45
12,2022,ESTERO,01,EMILIA ROMAGNA,08,60
12,2022,ESTERO,01,ESTERO,01,13580
12,2022,ESTERO,01,ESTERO,,4515
12,2022,ESTERO,01,FRIULI VENEZIA GIULIA,06,19
12,2022,ESTERO,01,LAZIO,12,167
12,2022,ESTERO,01,LIGURIA,07,34
12,2022,ESTERO,01,LOMBARDIA,03,244
12,2022,ESTERO,01,MARCHE,11,17
12,2022,ESTERO,01,MOLISE,14,10
12,2022,ESTERO,01,PIEMONTE,01,65
12,2022,ESTERO,01,PUGLIA,16,70
12,2022,ESTERO,01,SARDEGNA,20,25
12,2022,ESTERO,01,SICILIA,19,142
12,2022,ESTERO,01,TOSCANA,09,74
12,2022,ESTERO,01,TRENTINO ALTO ADIGE,04,24
12,2022,ESTERO,01,UMBRIA,10,10
12,2022,ESTERO,01,VALLE D'AOSTA,02,5
12,2022,ESTERO,01,VENETO,05,81
12,2022,ESTERO,,ABRUZZO,13,8
12,2022,ESTERO,,BASILICATA,17,3
12,2022,ESTERO,,CALABRIA,18,17
12,2022,ESTERO,,CAMPANIA,15,19
12,2022,ESTERO,,EMILIA ROMAGNA,08,49
12,2022,ESTERO,,ESTERO,01,3301
12,2022,ESTERO,,ESTERO,,1064
12,2022,ESTERO,,FRIULI VENEZIA GIULIA,06,5
12,2022,ESTERO,,LAZIO,12,38
12,2022,ESTERO,,LIGURIA,07,12
12,2022,ESTERO,,LOMBARDIA,03,119
12,2022,ESTERO,,MARCHE,11,19
12,2022,ESTERO,,PIEMONTE,01,32
12,2022,ESTERO,,PUGLIA,16,15
12,2022,ESTERO,,SARDEGNA,20,14
12,2022,ESTERO,,SICILIA,19,37
12,2022,ESTERO,,TOSCANA,09,16
12,2022,ESTERO,,TRENTINO ALTO ADIGE,04,5
12,2022,ESTERO,,UMBRIA,10,12
12,2022,ESTERO,,VALLE D'AOSTA,02,1
12,2022,ESTERO,,VENETO,05,25
12,2022,FRIULI VENEZIA GIULIA,06,ABRUZZO,13,7
12,2022,FRIULI VENEZIA GIULIA,06,CALABRIA,18,2
12,2022,FRIULI VENEZIA GIULIA,06,CAMPANIA,15,6
12,2022,FRIULI VENEZIA GIULIA,06,EMILIA ROMAGNA,08,20
12,2022,FRIULI VENEZIA GIULIA,06,ESTERO,01,21
12,2022,FRIULI VENEZIA GIULIA,06,ESTERO,,243
12,2022,FRIULI VENEZIA GIULIA,06,FRIULI VENEZIA GIULIA,06,1888
12,2022,FRIULI VENEZIA GIULIA,06,LAZIO,12,30
12,2022,FRIULI VENEZIA GIULIA,06,LIGURIA,07,2
12,2022,FRIULI VENEZIA GIULIA,06,LOMBARDIA,03,27
12,2022,FRIULI VENEZIA GIULIA,06,MARCHE,11,3
12,2022,FRIULI VENEZIA GIULIA,06,PIEMONTE,01,7
12,2022,FRIULI VENEZIA GIULIA,06,PUGLIA,16,8
12,2022,FRIULI VENEZIA GIULIA,06,SARDEGNA,20,6
12,2022,FRIULI VENEZIA GIULIA,06,SICILIA,19,22
12,2022,FRIULI VENEZIA GIULIA,06,TOSCANA,09,3
12,2022,FRIULI VENEZIA GIULIA,06,TRENTINO ALTO ADIGE,04,2
12,2022,FRIULI VENEZIA GIULIA,06,UMBRIA,10,3
12,2022,FRIULI VENEZIA GIULIA,06,VENETO,05,66
12,2022,LAZIO,12,ABRUZZO,13,73
12,2022,LAZIO,12,BASILICATA,17,5
12,2022,LAZIO,12,CALABRIA,18,33
12,2022,LAZIO,12,CAMPANIA,15,130
12,2022,LAZIO,12,EMILIA ROMAGNA,08,96
12,2022,LAZIO,12,ESTERO,01,23
12,2022,LAZIO,12,ESTERO,,718
12,2022,LAZIO,12,FRIULI VENEZIA GIULIA,06,4
12,2022,LAZIO,12,LAZIO,12,11284
12,2022,LAZIO,12,LIGURIA,07,42
12,2022,LAZIO,12,LOMBARDIA,03,133
12,2022,LAZIO,12,MARCHE,11,49
12,2022,LAZIO,12,MOLISE,14,15
12,2022,LAZIO,12,PIEMONTE,01,46
12,2022,LAZIO,12,PUGLIA,16,57
12,2022,LAZIO,12,SARDEGNA,20,26
12,2022,LAZIO,12,SICILIA,19,77
12,2022,LAZIO,12,TOSCANA,09,110
12,2022,LAZIO,12,TRENTINO ALTO ADIGE,04,16
12,2022,LAZIO,12,UMBRIA,10,93
12,2022,LAZIO,12,VALLE D'AOSTA,02,1
12,2022,LAZIO,12,VENETO,05,69
12,2022,LIGURIA,07,ABRUZZO,13,10
12,2022,LIGURIA,07,CALABRIA,18,8
12,2022,LIGURIA,07,CAMPANIA,15,14
12,2022,LIGURIA,07,EMILIA ROMAGNA,08,29
12,2022,LIGURIA,07,ESTERO,01,9
12,2022,LIGURIA,07,ESTERO,,148
12,2022,LIGURIA,07,FRIULI VENEZIA GIULIA,06,1
12,2022,LIGURIA,07,LAZIO,12,15
12,2022,LIGURIA,07,LIGURIA,07,3384
12,2022,LIGURIA,07,LOMBARDIA,03,101
12,2022,LIGURIA,07,MARCHE,11,6
12,2022,LIGURIA,07,PIEMONTE,01,106
12,2022,LIGURIA,07,PUGLIA,16,10
12,2022,LIGURIA,07,SARDEGNA,20,13
12,2022,LIGURIA,07,SICILIA,19,14
12,2022,LIGURIA,07,TOSCANA,09,52
12,2022,LIGURIA,07,TRENTINO ALTO ADIGE,04,2
12,2022,LIGURIA,07,UMBRIA,10,2
12,2022,LIGURIA,07,VALLE D'AOSTA,02,4
12,2022,LIGURIA,07,VENETO,05,12
12,2022,LOMBARDIA,03,ABRUZZO,13,28
12,2022,LOMBARDIA,03,BASILICATA,17,10
12,2022,LOMBARDIA,03,CALABRIA,18,65
12,2022,LOMBARDIA,03,CAMPANIA,15,93
12,2022,LOMBARDIA,03,EMILIA ROMAGNA,08,281
12,2022,LOMBARDIA,03,ESTERO,01,67
12,2022,LOMBARDIA,03,ESTERO,,1686
12,2022,LOMBARDIA,03,FRIULI VENEZIA GIULIA,06,7
12,2022,LOMBARDIA,03,LAZIO,12,157
12,2022,LOMBARDIA,03,LIGURIA,07,121
12,2022,LOMBARDIA,03,LOMBARDIA,03,25937
12,2022,LOMBARDIA,03,MARCHE,11,47
12,2022,LOMBARDIA,03,PIEMONTE,01,245
12,2022,LOMBARDIA,03,PUGLIA,16,125
12,2022,LOMBARDIA,03,SARDEGNA,20,42
12,2022,LOMBARDIA,03,SICILIA,19,217
12,2022,LOMBARDIA,03,TOSCANA,09,100
12,2022,LOMBARDIA,03,TRENTINO ALTO ADIGE,04,55
12,2022,LOMBARDIA,03,UMBRIA,10,32
12,2022,LOMBARDIA,03,VALLE D'AOSTA,02,7
12,2022,LOMBARDIA,03,VENETO,05,136
12,2022,MARCHE,11,ABRUZZO,13,38
12,2022,MARCHE,11,CALABRIA,18,6
12,2022,MARCHE,11,CAMPANIA,15,11
12,2022,MARCHE,11,EMILIA ROMAGNA,08,58
12,2022,MARCHE,11,ESTERO,01,9
12,2022,MARCHE,11,ESTERO,,255
12,2022,MARCHE,11,FRIULI VENEZIA GIULIA,06,1
12,2022,MARCHE,11,LAZIO,12,27
12,2022,MARCHE,11,LIGURIA,07,5
12,2022,MARCHE,11,LOMBARDIA,03,29
12,2022,MARCHE,11,MARCHE,11,3182
12,2022,MARCHE,11,PIEMONTE,01,8
12,2022,MARCHE,11,PUGLIA,16,19
12,2022,MARCHE,11,SARDEGNA,20,1
12,2022,MARCHE,11,SICILIA,19,6
12,2022,MARCHE,11,TOSCANA,09,11
12,2022,MARCHE,11,TRENTINO ALTO ADIGE,04,5
12,2022,MARCHE,11,UMBRIA,10,16
12,2022,MARCHE,11,VENETO,05,8
12,2022,MOLISE,14,ABRUZZO,13,15
12,2022,MOLISE,14,CAMPANIA,15,10
12,2022,MOLISE,14,EMILIA ROMAGNA,08,4
12,2022,MOLISE,14,ESTERO,01,2
12,2022,MOLISE,14,ESTERO,,62
12,2022,MOLISE,14,FRIULI VENEZIA GIULIA,06,1
12,2022,MOLISE,14,LAZIO,12,14
12,2022,MOLISE,14,LOMBARDIA,03,7
12,2022,MOLISE,14,MARCHE,11,2
12,2022,MOLISE,14,MOLISE,14,321
12,2022,MOLISE,14,PIEMONTE,01,2
12,2022,MOLISE,14,PUGLIA,16,16
12,2022,MOLISE,14,SICILIA,19,2
12,2022,MOLISE,14,TOSCANA,09,8
12,2022,MOLISE,14,VENETO,05,3
12,2022,PIEMONTE,01,ABRUZZO,13,11
12,2022,PIEMONTE,01,BASILICATA,17,4
12,2022,PIEMONTE,01,CALABRIA,18,32
12,2022,PIEMONTE,01,CAMPANIA,15,29
12,2022,PIEMONTE,01,EMILIA ROMAGNA,08,30
12,2022,PIEMONTE,01,ESTERO,01,17
12,2022,PIEMONTE,01,ESTERO,,779
12,2022,PIEMONTE,01,FRIULI VENEZIA GIULIA,06,7
12,2022,PIEMONTE,01,LAZIO,12,63
12,2022,PIEMONTE,01,LIGURIA,07,101
12,2022,PIEMONTE,01,LOMBARDIA,03,225
12,2022,PIEMONTE,01,MARCHE,11,24
12,2022,PIEMONTE,01,PIEMONTE,01,10641
12,2022,PIEMONTE,01,PUGLIA,16,38
12,2022,PIEMONTE,01,SARDEGNA,20,32
12,2022,PIEMONTE,01,SICILIA,19,67
12,2022,PIEMONTE,01,TOSCANA,09,51
12,2022,PIEMONTE,01,TRENTINO ALTO ADIGE,04,24
12,2022,PIEMONTE,01,UMBRIA,10,7
12,2022,PIEMONTE,01,VALLE D'AOSTA,02,16
12,2022,PIEMONTE,01,VENETO,05,33
12,2022,PUGLIA,16,ABRUZZO,13,21
12,2022,PUGLIA,16,BASILICATA,17,16
12,2022,PUGLIA,16,CALABRIA,18,13
12,2022,PUGLIA,16,CAMPANIA,15,21
12,2022,PUGLIA,16,EMILIA ROMAGNA,08,127
12,2022,PUGLIA,16,ESTERO,01,11
12,2022,PUGLIA,16,ESTERO,,386
12,2022,PUGLIA,16,FRIULI VENEZIA GIULIA,06,3
12,2022,PUGLIA,16,LAZIO,12,62
12,2022,PUGLIA,16,LIGURIA,07,10
12,2022,PUGLIA,16,LOMBARDIA,03,144
12,2022,PUGLIA,16,MARCHE,11,19
12,2022,PUGLIA,16,MOLISE,14,3
12,2022,PUGLIA,16,PIEMONTE,01,15
12,2022,PUGLIA,16,PUGLIA,16,6753
12,2022,PUGLIA,16,SARDEGNA,20,11
12,2022,PUGLIA,16,SICILIA,19,11
12,2022,PUGLIA,16,TOSCANA,09,31
12,2022,PUGLIA,16,TRENTINO ALTO ADIGE,04,11
12,2022,PUGLIA,16,UMBRIA,10,13
12,2022,PUGLIA,16,VENETO,05,30
12,2022,SARDEGNA,20,ABRUZZO,13,4
12,2022,SARDEGNA,20,BASILICATA,17,1
12,2022,SARDEGNA,20,CALABRIA,18,2
12,2022,SARDEGNA,20,CAMPANIA,15,16
12,2022,SARDEGNA,20,EMILIA ROMAGNA,08,33
12,2022,SARDEGNA,20,ESTERO,01,3
12,2022,SARDEGNA,20,ESTERO,,244
12,2022,SARDEGNA,20,LAZIO,12,31
12,2022,SARDEGNA,20,LIGURIA,07,18
12,2022,SARDEGNA,20,LOMBARDIA,03,52
12,2022,SARDEGNA,20,MARCHE,11,5
12,2022,SARDEGNA,20,PIEMONTE,01,24
12,2022,SARDEGNA,20,PUGLIA,16,5
12,2022,SARDEGNA,20,SARDEGNA,20,2642
12,2022,SARDEGNA,20,SICILIA,19,11
12,2022,SARDEGNA,20,TOSCANA,09,7
12,2022,SARDEGNA,20,TRENTINO ALTO ADIGE,04,6
12,2022,SARDEGNA,20,VALLE D'AOSTA,02,2
12,2022,SARDEGNA,20,VENETO,05,11
12,2022,SICILIA,19,ABRUZZO,13,4
12,2022,SICILIA,19,BASILICATA,17,8
12,2022,SICILIA,19,CALABRIA,18,14
12,2022,SICILIA,19,CAMPANIA,15,15
12,2022,SICILIA,19,EMILIA ROMAGNA,08,111
12,2022,SICILIA,19,ESTERO,01,28
12,2022,SICILIA,19,ESTERO,,682
12,2022,SICILIA,19,FRIULI VENEZIA GIULIA,06,2
12,2022,SICILIA,19,LAZIO,12,100
12,2022,SICILIA,19,LIGURIA,07,34
12,2022,SICILIA,19,LOMBARDIA,03,185
12,2022,SICILIA,19,MARCHE,11,6
12,2022,SICILIA,19,PIEMONTE,01,56
12,2022,SICILIA,19,PUGLIA,16,41
12,2022,SICILIA,19,SARDEGNA,20,2
12,2022,SICILIA,19,SICILIA,19,8490
12,2022,SICILIA,19,TOSCANA,09,63
12,2022,SICILIA,19,TRENTINO ALTO ADIGE,04,16
12,2022,SICILIA,19,UMBRIA,10,11
12,2022,SICILIA,19,VALLE D'AOSTA,02,5
12,2022,SICILIA,19,VENETO,05,71
12,2022,TOSCANA,09,ABRUZZO,13,7
12,2022,TOSCANA,09,BASILICATA,17,6
12,2022,TOSCANA,09,CALABRIA,18,26
12,2022,TOSCANA,09,CAMPANIA,15,21
12,2022,TOSCANA,09,EMILIA ROMAGNA,08,102
12,2022,TOSCANA,09,ESTERO,01,25
12,2022,TOSCANA,09,ESTERO,,479
12,2022,TOSCANA,09,FRIULI VENEZIA GIULIA,06,5
12,2022,TOSCANA,09,LAZIO,12,81
12,2022,TOSCANA,09,LIGURIA,07,65
12,2022,TOSCANA,09,LOMBARDIA,03,158
12,2022,TOSCANA,09,MARCHE,11,16
12,2022,TOSCANA,09,MOLISE,14,3
12,2022,TOSCANA,09,PIEMONTE,01,41
12,2022,TOSCANA,09,PUGLIA,16,17
12,2022,TOSCANA,09,SARDEGNA,20,19
12,2022,TOSCANA,09,SICILIA,19,50
12,2022,TOSCANA,09,TOSCANA,09,8789
12,2022,TOSCANA,09,TRENTINO ALTO ADIGE,04,19
12,2022,TOSCANA,09,UMBRIA,10,22
12,2022,TOSCANA,09,VENETO,05,37
12,2022,TRENTINO ALTO ADIGE,04,ABRUZZO,13,1
12,2022,TRENTINO ALTO ADIGE,04,CALABRIA,18,3
12,2022,TRENTINO ALTO ADIGE,04,CAMPANIA,15,2
12,2022,TRENTINO ALTO ADIGE,04,EMILIA ROMAGNA,08,11
12,2022,TRENTINO ALTO ADIGE,04,ESTERO,01,5
12,2022,TRENTINO ALTO ADIGE,04,ESTERO,,262
12,2022,TRENTINO ALTO ADIGE,04,FRIULI VENEZIA GIULIA,06,5
12,2022,TRENTINO ALTO ADIGE,04,LAZIO,12,16
12,2022,TRENTINO ALTO ADIGE,04,LIGURIA,07,5
12,2022,TRENTINO ALTO ADIGE,04,LOMBARDIA,03,31
12,2022,TRENTINO ALTO ADIGE,04,MARCHE,11,2
12,2022,TRENTINO ALTO ADIGE,04,MOLISE,14,1
12,2022,TRENTINO ALTO ADIGE,04,PIEMONTE,01,3
12,2022,TRENTINO ALTO ADIGE,04,PUGLIA,16,10
12,2022,TRENTINO ALTO ADIGE,04,SARDEGNA,20,1
12,2022,TRENTINO ALTO ADIGE,04,SICILIA,19,14
12,2022,TRENTINO ALTO ADIGE,04,TOSCANA,09,6
12,2022,TRENTINO ALTO ADIGE,04,TRENTINO ALTO ADIGE,04,7269
12,2022,TRENTINO ALTO ADIGE,04,VENETO,05,28
12,2022,UMBRIA,10,ABRUZZO,13,4
12,2022,UMBRIA,10,CALABRIA,18,5
12,2022,UMBRIA,10,CAMPANIA,15,5
12,2022,UMBRIA,10,EMILIA ROMAGNA,08,30
12,2022,UMBRIA,10,ESTERO,01,1
12,2022,UMBRIA,10,ESTERO,,119
12,2022,UMBRIA,10,LAZIO,12,51
12,2022,UMBRIA,10,LIGURIA,07,6
12,2022,UMBRIA,10,LOMBARDIA,03,27
12,2022,UMBRIA,10,MARCHE,11,6
12,2022,UMBRIA,10,PIEMONTE,01,8
12,2022,UMBRIA,10,PUGLIA,16,8
12,2022,UMBRIA,10,SARDEGNA,20,4
12,2022,UMBRIA,10,SICILIA,19,6
12,2022,UMBRIA,10,TOSCANA,09,38
12,2022,UMBRIA,10,TRENTINO ALTO ADIGE,04,5
12,2022,UMBRIA,10,UMBRIA,10,1869
12,2022,UMBRIA,10,VENETO,05,10
12,2022,VALLE D'AOSTA,02,CALABRIA,18,4
12,2022,VALLE D'AOSTA,02,EMILIA ROMAGNA,08,2
12,2022,VALLE D'AOSTA,02,ESTERO,,29
12,2022,VALLE D'AOSTA,02,LAZIO,12,2
12,2022,VALLE D'AOSTA,02,LIGURIA,07,2
12,2022,VALLE D'AOSTA,02,LOMBARDIA,03,4
12,2022,VALLE D'AOSTA,02,PIEMONTE,01,16
12,2022,VALLE D'AOSTA,02,TOSCANA,09,4
12,2022,VALLE D'AOSTA,02,TRENTINO ALTO ADIGE,04,1
12,2022,VALLE D'AOSTA,02,VALLE D'AOSTA,02,378
12,2022,VALLE D'AOSTA,02,VENETO,05,7
12,2022,VENETO,05,ABRUZZO,13,17
12,2022,VENETO,05,BASILICATA,17,9
12,2022,VENETO,05,CALABRIA,18,12
12,2022,VENETO,05,CAMPANIA,15,19
12,2022,VENETO,05,EMILIA ROMAGNA,08,81
12,2022,VENETO,05,ESTERO,01,38
12,2022,VENETO,05,ESTERO,,776
12,2022,VENETO,05,FRIULI VENEZIA GIULIA,06,38
12,2022,VENETO,05,LAZIO,12,26
12,2022,VENETO,05,LIGURIA,07,6
12,2022,VENETO,05,LOMBARDIA,03,202
12,2022,VENETO,05,MARCHE,11,17
12,2022,VENETO,05,PIEMONTE,01,29
12,2022,VENETO,05,PUGLIA,16,20
12,2022,VENETO,05,SARDEGNA,20,19
12,2022,VENETO,05,SICILIA,19,46
12,2022,VENETO,05,TOSCANA,09,37
12,2022,VENETO,05,TRENTINO ALTO ADIGE,04,17
12,2022,VENETO,05,UMBRIA,10,4
12,2022,VENETO,05,VALLE D'AOSTA,02,1
12,2022,VENETO,05,VENETO,05,25616
